t,CCO
9756.0,-1.792723292551741
9766.0,-1.7928819981172281
9776.0,-1.79373174840614
9787.0,-1.7930735434439606
9797.0,-1.7936602550314893
9807.0,-1.7939120090336524
9818.0,-1.7940252215503123
9828.0,-1.7929134947053802
9838.0,-1.7950191120225147
9848.0,-1.794932173082079
9859.0,-1.7946640896811206
9869.0,-1.7944304382416236
9879.0,-1.7947243913378719
9890.0,-1.7950583893644962
9900.0,-1.7950020494934906
9910.0,-1.7956214895716052
9920.0,-1.7957837126782938
9931.0,-1.7960764906097204
9941.0,-1.7948368670419348
9951.0,-1.7970492958247066
9961.0,-1.7971458097566182
9972.0,-1.7969681493439993
9982.0,-1.7962788760090904
9992.0,-1.7972160297817952
10003.0,-1.797375187075142
10013.0,-1.797607082756486
10023.0,-1.7975426152768994
10033.0,-1.797665431588912
10044.0,-1.79822544702448
10054.0,-1.7971567486918467
10064.0,-1.7986847340526213
10075.0,-1.7985086015058642
10085.0,-1.7994674793597072
10095.0,-1.7977270887284247
10105.0,-1.7989480319595073
10116.0,-1.7989321433267424
10126.0,-1.799477824931945
10136.0,-1.7991461380817975
10147.0,-1.798929490420508
10157.0,-1.7994903059314085
10167.0,-1.7983956853694756
10177.0,-1.7997209399334875
10188.0,-1.7995357870406867
10198.0,-1.8003509628059202
10208.0,-1.7984506179026698
10219.0,-1.8002464426317573
10229.0,-1.800009526640454
10239.0,-1.8011812361860748
10249.0,-1.8002627050352125
10260.0,-1.800414517020881
10270.0,-1.8005726166929643
10280.0,-1.8000363332479499
10291.0,-1.7997405338122323
10301.0,-1.8013081474385275
10311.0,-1.8014935087076704
10321.0,-1.7996572216260394
10332.0,-1.801299826039231
10342.0,-1.8014656800221323
10352.0,-1.8021133210240232
10363.0,-1.801273225631097
10373.0,-1.8019841460519928
10383.0,-1.8015892093065824
10393.0,-1.8021792501133702
10404.0,-1.8012155516032906
10414.0,-1.8040711697379215
10424.0,-1.8025803237074018
10435.0,-1.8033801637184104
10445.0,-1.8014385202276555
10455.0,-1.803681301993668
10465.0,-1.804227210577144
10476.0,-1.803899006174125
10486.0,-1.8033069487661015
10496.0,-1.804100768233986
10507.0,-1.804581329144718
10517.0,-1.803576862381599
10527.0,-1.8048078051300736
10537.0,-1.8052744917234425
10548.0,-1.8054392654644014
10558.0,-1.8037778840354493
10568.0,-1.8057914130261359
10579.0,-1.8055806810561679
10589.0,-1.8061731995689179
10599.0,-1.8058385348106483
10610.0,-1.8058502724709269
10620.0,-1.8064353551280206
10630.0,-1.805957463091177
10640.0,-1.8064686599559283
10651.0,-1.8063916503749435
10661.0,-1.8071784809619367
10671.0,-1.8051488902719501
10682.0,-1.8065956698571255
10692.0,-1.8069306037641866
10702.0,-1.8090615425125467
10712.0,-1.8083263348709986
10723.0,-1.8059658287527038
10733.0,-1.8041230989003247
10743.0,-1.8065596765103036
10754.0,-1.8074053158639856
10764.0,-1.8079424158502901
10774.0,-1.808460962788631
10785.0,-1.8090673495605885
10795.0,-1.809944911621825
10805.0,-1.8110425408259998
10815.0,-1.8121146421827607
10826.0,-1.8119419037537339
10836.0,-1.8117029934639621
10846.0,-1.8122808728846223
10857.0,-1.8127428808609427
10867.0,-1.8122193486309932
10877.0,-1.8132573452568843
10888.0,-1.8131494399187904
10898.0,-1.813773467118346
10908.0,-1.8120616330654213
10918.0,-1.8137736863722822
10929.0,-1.8132827596524814
10939.0,-1.8137328713270482
10949.0,-1.8129663528987146
10960.0,-1.8128292786584124
10970.0,-1.8130705079762215
10980.0,-1.8126318220800444
10991.0,-1.8122038284259125
11001.0,-1.813602324877048
11011.0,-1.813654824230188
11021.0,-1.8121985486714114
11032.0,-1.8132826690556727
11042.0,-1.8140251344811507
11052.0,-1.8144215923130353
11063.0,-1.8141122479738705
11073.0,-1.8143821202469306
11083.0,-1.8142678182550336
11094.0,-1.8147227076696537
11104.0,-1.8138019505416407
11114.0,-1.8152874396825611
11124.0,-1.8157816733277017
11135.0,-1.815877320700882
11145.0,-1.8146865412523479
11155.0,-1.8158378138723774
11166.0,-1.8160460257725946
11176.0,-1.8166511452158072
11186.0,-1.816468351415071
11197.0,-1.816093386602666
11207.0,-1.8169685480411875
11217.0,-1.8157413866570558
11228.0,-1.8160065343019047
11238.0,-1.817592443420329
11248.0,-1.8179037521973993
11258.0,-1.8163181176771697
11269.0,-1.8175896652158279
11279.0,-1.8177774635378288
11289.0,-1.8184572675020467
11300.0,-1.817711054981069
11310.0,-1.8182649667586528
11320.0,-1.8184966373770006
11331.0,-1.8187547140056315
11341.0,-1.8173456838468427
11351.0,-1.8191256859835327
11361.0,-1.8196480149708703
11372.0,-1.819886538463805
11382.0,-1.818132184166744
11392.0,-1.8198879283204115
11403.0,-1.819988450526868
11413.0,-1.8200840829729497
11423.0,-1.8202548390545885
11433.0,-1.8204235998367473
11444.0,-1.8208130931327797
11454.0,-1.8195220310298919
11464.0,-1.8210165900416873
11475.0,-1.8207567257413484
11485.0,-1.8218116450053772
11495.0,-1.819647931621638
11505.0,-1.8213488893119463
11516.0,-1.8213137881456098
11526.0,-1.8219402909422497
11536.0,-1.8212309555053237
11547.0,-1.8209965637594596
11557.0,-1.8217744701195373
11567.0,-1.822152642712544
11577.0,-1.8222456873939108
11588.0,-1.8225827637250944
11598.0,-1.821071565882124
11608.0,-1.82064127202829
11619.0,-1.8237708679260645
11629.0,-1.8229927721047001
11639.0,-1.8229403776481108
11649.0,-1.8230321490759522
11660.0,-1.8231697968545801
11670.0,-1.823480475001743
11680.0,-1.847075291217137
11691.0,-1.821365117425705
11701.0,-1.8231122221539702
11711.0,-1.8237949415019923
11722.0,-1.8241706964633082
11732.0,-1.824446476311238
11742.0,-1.8462773657871347
11752.0,-1.8305318056705002
11763.0,-1.8256788798834713
11773.0,-1.8240049388612347
11783.0,-1.8282160305408584
11794.0,-1.8361775671633402
11804.0,-1.826885998395329
11814.0,-1.824246240393915
11824.0,-1.82514956561148
11835.0,-1.8254815392315078
11845.0,-1.8256225302995428
11855.0,-1.8262272470401673
11866.0,-1.8270038818372787
11876.0,-1.8263887944996606
11886.0,-1.827005653173033
11896.0,-1.8274391281971278
11907.0,-1.827545565019774
11917.0,-1.8269985311548644
11927.0,-1.828275858659369
11938.0,-1.828267332148567
11948.0,-1.8294363071725706
11958.0,-1.827632401764957
11969.0,-1.8289058415454065
11979.0,-1.8296491978149252
11989.0,-1.8304890552332835
11999.0,-1.8292748534802712
12010.0,-1.8300316483022847
12020.0,-1.8304532649056227
12030.0,-1.8298433099661648
12041.0,-1.8298074496047638
12051.0,-1.8311159366402898
12061.0,-1.8317692278736493
12071.0,-1.8296138984855106
12082.0,-1.830732258859256
12092.0,-1.8319565784055933
12102.0,-1.8323975548248967
12113.0,-1.8319911504441229
12123.0,-1.8322628810978638
12133.0,-1.8322477876742285
12144.0,-1.8328508893792377
12154.0,-1.831543858703518
12164.0,-1.8331223184132022
12174.0,-1.8339204340562925
12185.0,-1.8341621897428821
12195.0,-1.8323068217317628
12205.0,-1.8341415144904296
12216.0,-1.8342305412889428
12226.0,-1.8353483509035196
12236.0,-1.8344114324197813
12246.0,-1.8345866921927165
12257.0,-1.8350147884299972
12267.0,-1.8341372427113705
12277.0,-1.8349933455807337
12288.0,-1.8351499146906323
12298.0,-1.8362572535463817
12308.0,-1.8334236846514347
12319.0,-1.8354249242389498
12329.0,-1.836230969192063
12339.0,-1.8372576879091902
12349.0,-1.8356318487071435
12360.0,-1.8361575240609793
12370.0,-1.8367648927932099
12380.0,-1.8362406964603166
12391.0,-1.8354820598257353
12401.0,-1.836956185169065
12411.0,-1.8375250411860429
12422.0,-1.8377420957438273
12432.0,-1.836015860995037
12442.0,-1.837508341463104
12452.0,-1.838124002135004
12463.0,-1.8374757435964089
12473.0,-1.837183600843428
12483.0,-1.8371193616497896
12494.0,-1.8379119005467282
12504.0,-1.8371002765780478
12514.0,-1.8381540117945998
12525.0,-1.8382986233888274
12535.0,-1.8389870219400277
12545.0,-1.8369056689107368
12555.0,-1.837883143377115
12566.0,-1.838040254374589
12576.0,-1.8396810139880069
12586.0,-1.8378708525738268
12597.0,-1.8385576002840744
12607.0,-1.8388330288590278
12617.0,-1.8390561915556127
12628.0,-1.8392878478666497
12638.0,-1.8395262428313022
12648.0,-1.839774730027426
12658.0,-1.8400280725434557
12669.0,-1.8403276150975494
12679.0,-1.8518764079070997
12689.0,-1.8405729801962634
12700.0,-1.840812652901566
12710.0,-1.8394273499263527
12720.0,-1.844066695279386
12731.0,-1.8405543882875228
12741.0,-1.8420048695245346
12751.0,-1.842544727752441
12761.0,-1.8430115084970702
12772.0,-1.8436709771774697
12782.0,-1.8403167996063188
12792.0,-1.8453588661624651
12803.0,-1.8435064243010342
12813.0,-1.843576922577531
12823.0,-1.8437826375136255
12834.0,-1.8434530149104336
12844.0,-1.844284293000032
12854.0,-1.8430764810325817
12865.0,-1.8431050616761442
12875.0,-1.8449901308161485
12885.0,-1.8452707333739617
12895.0,-1.8432408973426302
12906.0,-1.8447820620403328
12916.0,-1.845081748324114
12926.0,-1.8454776980904766
12937.0,-1.8448898013375614
12947.0,-1.8455634000315395
12957.0,-1.8459229158771755
12968.0,-1.866348735292428
12978.0,-1.843308110281432
12988.0,-1.8491730359757415
12999.0,-1.8469867984575
13009.0,-1.8461243142002113
13019.0,-1.8457065991256771
13030.0,-1.8455807529455313
13040.0,-1.8464926407148519
13050.0,-1.8469514751202192
13060.0,-1.8479732351614624
13071.0,-1.8475322395704878
13081.0,-1.8474307885363308
13091.0,-1.8462623533937712
13102.0,-1.8467737351769724
13112.0,-1.8501915999399754
13122.0,-1.8475896818555102
13133.0,-1.847790840765096
13143.0,-1.8474803670896085
13153.0,-1.847456011084216
13164.0,-1.847506478778517
13174.0,-1.84934463809205
13184.0,-1.8495123985179682
13194.0,-1.8502082041006338
13205.0,-1.8494147393664433
13215.0,-1.8473995901497942
13225.0,-1.8576393970210527
13236.0,-1.8606202715397409
13246.0,-1.8519245533175648
13256.0,-1.8489134433268721
13267.0,-1.8500461369762784
13277.0,-1.8680441063010167
13287.0,-1.851614136388148
13298.0,-1.8482146376996471
13308.0,-1.8502521655079454
13318.0,-1.853351449813801
13329.0,-1.8599622729005814
13339.0,-1.8581210672127118
13349.0,-1.857305181357665
13360.0,-1.8497499385218665
13370.0,-1.8498007138303985
13380.0,-1.8515573784412052
13391.0,-1.8523300768058062
13401.0,-1.8519930076431899
13411.0,-1.8520663053218276
13421.0,-1.8526309135865735
13432.0,-1.8530488919755481
13442.0,-1.8539265219103491
13452.0,-1.851861677506409
13463.0,-1.8533889066289306
13473.0,-1.8540508911183275
13483.0,-1.8544279099433365
13493.0,-1.8535595524298938
13504.0,-1.8545130676954797
13514.0,-1.8546197356458967
13524.0,-1.8543017290965176
13535.0,-1.8539420529152806
13545.0,-1.8554068363553058
13555.0,-1.8563400328445145
13565.0,-1.8534713415496253
13576.0,-1.8542691344962274
13586.0,-1.855212392425472
13596.0,-1.8553384951647294
13607.0,-1.8555184594881413
13617.0,-1.855772251901382
13627.0,-1.8560549842221463
13638.0,-1.856382100894745
13648.0,-1.8567638870787795
13658.0,-1.8571811254841222
13669.0,-1.8572471578974592
13679.0,-1.8578301957796608
13689.0,-1.8583742318383778
13699.0,-1.8576759745847375
13710.0,-1.8576151218850951
13720.0,-1.8575649811396637
13730.0,-1.8575469863206364
13741.0,-1.8575582484618844
13751.0,-1.863293073555863
13761.0,-1.882690708764
13772.0,-1.8554272467748754
13782.0,-1.854894976683697
13792.0,-1.8590904925068745
13802.0,-1.8580196062798044
13813.0,-1.8592058644172047
13823.0,-1.859101929477986
13833.0,-1.8595315674986215
13844.0,-1.8587013013410318
13854.0,-1.8593089979065613
13864.0,-1.859691336413946
13875.0,-1.8600169635450905
13885.0,-1.8583006060823681
13895.0,-1.8598887995615998
13905.0,-1.8601685431494732
13916.0,-1.8982517250150182
13926.0,-1.8574149320842113
13936.0,-1.863498504914351
13947.0,-1.886893508066858
13957.0,-1.867096447581145
13967.0,-1.8612488877553044
13978.0,-1.8666187918761463
13988.0,-1.8838952886445708
13998.0,-1.862334257805275
14009.0,-1.8580639091922735
14019.0,-1.8771400322326666
14029.0,-1.8878612255890084
14039.0,-1.8575169402975922
14050.0,-1.8614325355545203
14060.0,-1.8616099638350323
14070.0,-1.8618914012123382
14081.0,-1.862196070923661
14091.0,-1.8624961344055808
14101.0,-1.8628059804230606
14112.0,-1.8635028735312444
14122.0,-1.860934463414682
14132.0,-1.8639560231188177
14143.0,-1.863249087201452
14153.0,-1.864403970153742
14163.0,-1.863206260181396
14173.0,-1.8639478303124615
14184.0,-1.866431156942558
14194.0,-1.8652700596424645
14204.0,-1.8661014910485016
14215.0,-1.865269655446093
14225.0,-1.8663914955611485
14235.0,-1.8643404559611507
14246.0,-1.8654335126248833
14256.0,-1.866471033583611
14266.0,-1.866826256747213
14277.0,-1.8660066080481168
14287.0,-1.8660477731622636
14297.0,-1.8663365807782875
14308.0,-1.866697010756869
14318.0,-1.865674652183503
14328.0,-1.8667927675336877
14338.0,-1.8672261187451078
14349.0,-1.8672851153582775
14359.0,-1.8653598890733782
14369.0,-1.8680805565600511
14380.0,-1.867552795788583
14390.0,-1.8677628856549493
14400.0,-1.8671498683949765
14411.0,-1.8676849251128262
14421.0,-1.8682316903663942
14431.0,-1.8677575946690244
14442.0,-1.8676234064358597
14452.0,-1.8690587606193962
14462.0,-1.8693809448077459
14473.0,-1.8691722274856948
14483.0,-1.868164347838095
14493.0,-1.8695838642742877
14503.0,-1.8698785192069114
14514.0,-1.869596272922171
14524.0,-1.8696160119253127
14534.0,-1.8700614721637763
14545.0,-1.8705840879338582
14555.0,-1.8695751679155685
14565.0,-1.8708628335009503
14576.0,-1.8709556424414733
14586.0,-1.8716418155810133
14596.0,-1.8698799878149315
14607.0,-1.87157229456431
14617.0,-1.8721449991823185
14627.0,-1.8720988690602158
14638.0,-1.8718204280813904
14648.0,-1.8725116307734329
14658.0,-1.8727969245715141
14669.0,-1.8732308737011418
14679.0,-1.871230058171937
14689.0,-1.8733844067969627
14699.0,-1.8738778474105198
14710.0,-1.8736773175986579
14720.0,-1.8719404872435177
14730.0,-1.8742036015303387
14741.0,-1.8740341073222817
14751.0,-1.8739804778032803
14761.0,-1.8747517873201869
14772.0,-1.8739997378987443
14782.0,-1.8748779521799204
14792.0,-1.8730558850858021
14803.0,-1.8736428739413582
14813.0,-1.875582265357923
14823.0,-1.8755803937961373
14834.0,-1.8752936257919217
14844.0,-1.8752281270269269
14854.0,-1.875644074550084
14865.0,-1.876012983308519
14875.0,-1.8751867948775895
14885.0,-1.8761951471037461
14895.0,-1.8767650175205046
14906.0,-1.8769324107529446
14916.0,-1.87468457901005
14926.0,-1.8774521358980014
14937.0,-1.8770791635753346
14947.0,-1.8777320478183959
14957.0,-1.8755995549348754
14968.0,-1.8778265724567609
14978.0,-1.8777658284315524
14988.0,-1.8770110440932464
14999.0,-1.87691322273082
15009.0,-1.8783819417332595
15019.0,-1.8784804443038643
15030.0,-1.8785669142812549
15040.0,-1.876143940917179
15050.0,-1.8791280102558898
15061.0,-1.8786382857941277
15071.0,-1.8785079918900265
15081.0,-1.878721672351853
15092.0,-1.8794853722592508
15102.0,-1.879309808705717
15112.0,-1.877950304980807
15123.0,-1.878130928700239
15133.0,-1.8804865997900513
15143.0,-1.8807277235540725
15153.0,-1.8778178031889567
15164.0,-1.8801176616007451
15174.0,-1.8807070199256404
15184.0,-1.8808983166480404
15195.0,-1.8798801344167069
15205.0,-1.8807455844584973
15215.0,-1.8808856595681551
15226.0,-1.8812145272973007
15236.0,-1.879475220713676
15246.0,-1.8813243959433839
15257.0,-1.8810952424934713
15267.0,-1.8818170664274296
15277.0,-1.8793536024356525
15288.0,-1.8818058764725485
15298.0,-1.8816415160923479
15308.0,-1.8813706043667926
15319.0,-1.8808767467900385
15329.0,-1.8816274010132872
15339.0,-1.8823141065923394
15350.0,-1.8824380524283537
15360.0,-1.8798340888596434
15370.0,-1.882828460028039
15381.0,-1.8826255821040254
15391.0,-1.8833840206171928
15401.0,-1.8821786986679077
15412.0,-1.8837930065948254
15422.0,-1.8830577148822332
15432.0,-1.8825156070004136
15443.0,-1.8818078866028625
15453.0,-1.8839205573672109
15463.0,-1.884237661455191
15474.0,-1.8842695612996252
15484.0,-1.8818720238817894
15494.0,-1.884228453807731
15505.0,-1.8839728121319235
15515.0,-1.883850456719086
15525.0,-1.8843254703424734
15535.0,-1.8843376201579793
15546.0,-1.8845765456554342
15556.0,-1.883473937118639
15566.0,-1.8848821880483442
15577.0,-1.8847799911179997
15587.0,-1.8857094388527953
15597.0,-1.8828020352970367
15608.0,-1.8851686643134615
15618.0,-1.8857568310041173
15628.0,-1.885806484987084
15639.0,-1.8850918238869308
15649.0,-1.8866507933728796
15659.0,-1.8860525838574351
15669.0,-1.8847802769651916
15680.0,-1.8844878014354605
15690.0,-1.8866209894283363
15700.0,-1.8866751204048566
15711.0,-1.8863600181417426
15721.0,-1.8848146294895178
15731.0,-1.8868451562129578
15742.0,-1.8866601798060711
15752.0,-1.8861925194564984
15762.0,-1.8870059571984354
15773.0,-1.8866735713623393
15783.0,-1.8875569148975213
15793.0,-1.8855490058443083
15804.0,-1.8859220191167807
15814.0,-1.8884223489779743
15824.0,-1.8884866190338598
15834.0,-1.8862523382215377
15845.0,-1.8882380963412406
15855.0,-1.8883349129109765
15865.0,-1.8882303938745755
15876.0,-1.8876511308306552
15886.0,-1.8899584177563364
15896.0,-1.8888358477632892
15907.0,-1.8890130165725179
15917.0,-1.8868848161512033
15927.0,-1.8894743279301427
15938.0,-1.8892836833907847
15948.0,-1.8897477684802677
15958.0,-1.8886116150445837
15969.0,-1.8899105228285833
15979.0,-1.889580938409497
15989.0,-1.8892972073724057
15999.0,-1.8897139777011562
16010.0,-1.88957593923668
16020.0,-1.8903121650303936
16030.0,-1.8882077878062173
16041.0,-1.8893724502001594
16051.0,-1.8903054441092306
16061.0,-1.8905378989440955
16072.0,-1.8903096024535153
16082.0,-1.8900996942245838
16092.0,-1.8902579814363702
16103.0,-1.8902610635341417
16113.0,-1.8892326642389046
16123.0,-1.8903793389531633
16134.0,-1.8903699216868801
16144.0,-1.8912014239058477
16154.0,-1.888985500232149
16165.0,-1.890782186482773
16175.0,-1.891105251946671
16185.0,-1.8910535327628921
16195.0,-1.8901304388586573
16206.0,-1.891943968476812
16216.0,-1.8914001928868438
16226.0,-1.8908884196438538
16237.0,-1.890483899698922
16247.0,-1.8919600325383845
16257.0,-1.8923039047658046
16268.0,-1.8919979646822032
16278.0,-1.890178698321306
16288.0,-1.8928900352361853
16299.0,-1.8922872498364018
16309.0,-1.8920387127434792
16319.0,-1.8927262290133522
16330.0,-1.8925915636516124
16340.0,-1.8927664942341815
16350.0,-1.8913093967490693
16361.0,-1.8918621965404578
16371.0,-1.8934931916323652
16381.0,-1.8935621274673031
16392.0,-1.8933128680075546
16402.0,-1.8926110557485163
16412.0,-1.893084025016758
16422.0,-1.8932623632779024
16433.0,-1.8927115631923057
16443.0,-1.893457821116454
16453.0,-1.894049123034622
16464.0,-1.8938546546693136
16474.0,-1.8919972829294571
16484.0,-1.894490920718769
16495.0,-1.8940816340356703
16505.0,-1.8947392447792946
16515.0,-1.892686806147585
16526.0,-1.8949720997462483
16536.0,-1.8944176904387164
16546.0,-1.8936012674408216
16557.0,-1.8934250356960372
16567.0,-1.894897667500129
16577.0,-1.8951854646854023
16588.0,-1.8950395356996832
16598.0,-1.8927896200758119
16608.0,-1.8957868646538347
16619.0,-1.895198821053471
16629.0,-1.8951985219570684
16639.0,-1.8943924184393053
16650.0,-1.8953078829397887
16660.0,-1.8957512152090745
16670.0,-1.894519578092041
16681.0,-1.8943379522574268
16691.0,-1.8963940708428373
16701.0,-1.8965365420150784
16712.0,-1.896020999781807
16722.0,-1.8938689016596875
16732.0,-1.896901595514081
16743.0,-1.896361245048375
16753.0,-1.8959840745704413
16763.0,-1.8963813509008558
16774.0,-1.8962127422455803
16784.0,-1.896916885472554
16794.0,-1.894910805624813
16805.0,-1.8955131630546203
16815.0,-1.8972822931974225
16825.0,-1.897523342273199
16836.0,-1.897314718014957
16846.0,-1.8960795461013646
16856.0,-1.8972016370400837
16867.0,-1.8972512555285745
16877.0,-1.8963926275647258
16887.0,-1.8974040472435243
16898.0,-1.8974111236260787
16908.0,-1.8981015923790265
16918.0,-1.8957721731397577
16929.0,-1.8973600504664079
16939.0,-1.8982610473037387
16949.0,-1.898531194856792
16960.0,-1.8975994120488655
16970.0,-1.8984600451746525
16980.0,-1.8980117627699529
16991.0,-1.8983944837356241
17001.0,-1.8967688868272685
17011.0,-1.89829516370652
17022.0,-1.8980788833515858
17032.0,-1.898885397083552
17042.0,-1.896113079186326
17053.0,-1.8976451576708784
17063.0,-1.8989883827298975
17073.0,-1.8985875566061754
17084.0,-1.8981801342780211
17094.0,-1.8991537296431624
17104.0,-1.8987968487048823
17115.0,-1.898870406438745
17125.0,-1.8966090089331076
17135.0,-1.8993487914361251
17146.0,-1.8988649978102425
17156.0,-1.8993373632367696
17166.0,-1.8968865955742853
17177.0,-1.8998057000457007
17187.0,-1.8994498547708258
17197.0,-1.8989670096226492
17208.0,-1.8986206017276213
17218.0,-1.900590947839397
17228.0,-1.9004899997782982
17239.0,-1.9008155594133302
17249.0,-1.8969603604425296
17259.0,-1.9009893288526594
17270.0,-1.9005769546958373
17280.0,-1.9004134786838458
17290.0,-1.9003157988966421
17301.0,-1.9006519588191124
17311.0,-1.9012770974506685
17321.0,-1.8996439535607463
17332.0,-1.898903481253208
17342.0,-1.9014556638351054
17352.0,-1.901812282550256
17363.0,-1.9014400765532768
17373.0,-1.8987544671830363
17384.0,-1.9020481698577225
17394.0,-1.9013987859265942
17404.0,-1.9006835406205458
17415.0,-1.900328745817083
17425.0,-1.9014871054185918
17435.0,-1.9026267435267403
17446.0,-1.9030764759761039
17456.0,-1.900027639920309
17466.0,-1.9017710551417322
17477.0,-1.901307152293354
17487.0,-1.901063203855906
17497.0,-1.9008548646533747
17508.0,-1.9011523723637516
17518.0,-1.9016867534961102
17528.0,-1.90065828250138
17539.0,-1.8995508853456542
17549.0,-1.9019279044867476
17559.0,-1.901752170192518
17570.0,-1.901543696328424
17580.0,-1.9002010507793203
17590.0,-1.9013493686186842
17601.0,-1.9012285295190234
17611.0,-1.9008205678698797
17621.0,-1.9013590677170138
17632.0,-1.9009508632414327
17642.0,-1.9016296403751893
17652.0,-1.8996520784581055
17662.0,-1.9016100465462675
17673.0,-1.9011792475366387
17683.0,-1.901756157184826
17693.0,-1.8990469030044086
17704.0,-1.9017141442294208
17714.0,-1.9013851897861132
17724.0,-1.9012611951741394
17735.0,-1.9005298307289618
17745.0,-1.901598627563583
17755.0,-1.9016606676576515
17766.0,-1.9015765643347196
17776.0,-1.899274196908169
17786.0,-1.9021961795802327
17797.0,-1.9013939573228613
17807.0,-1.9015571515075738
17817.0,-1.900311851024023
17828.0,-1.901721434043595
17838.0,-1.9017464157547495
17848.0,-1.9012870054003175
17859.0,-1.9003591979852401
17869.0,-1.9020427094596457
17879.0,-1.9022466381793737
17890.0,-1.9020891258699766
17900.0,-1.8993483485560068
17910.0,-1.9028245847062921
17921.0,-1.9020180181841018
17931.0,-1.901835675713081
17941.0,-1.9015778994426409
17952.0,-1.9023001519399572
17962.0,-1.9022112953194419
17972.0,-1.9008174565193579
17983.0,-1.900413894787493
17993.0,-1.9026233927553025
18003.0,-1.9027430822155091
18014.0,-1.9020497337145674
18024.0,-1.9006730375108725
18034.0,-1.9016929992957117
18045.0,-1.901740737234242
18055.0,-1.901388406380512
18065.0,-1.9022080166661473
18076.0,-1.9015727806525216
18086.0,-1.9022500729368659
18096.0,-1.9005462243816724
18107.0,-1.9005196322268276
18117.0,-1.903105331678808
18127.0,-1.9025232593846417
18138.0,-1.9018417519370239
18148.0,-1.9016902345258508
18158.0,-1.9021534666743225
18169.0,-1.9021479431963764
18179.0,-1.9008419312708242
18189.0,-1.9021386344420952
18200.0,-1.902009723876432
18210.0,-1.9026027166207442
18220.0,-1.9002401749551812
18231.0,-1.9019596905550193
18241.0,-1.9028404981201001
18251.0,-1.9025611836287442
18261.0,-1.9018807369784576
18272.0,-1.902394149280729
18282.0,-1.9028328550420661
18292.0,-1.9023622424036146
18303.0,-1.9016372708649922
18313.0,-1.9030680573515757
18323.0,-1.904024561947114
18334.0,-1.9032803921535388
18344.0,-1.9005296231942137
18354.0,-1.9041533296423518
18365.0,-1.9035998208067746
18375.0,-1.9035780702558855
18385.0,-1.903506824504486
18396.0,-1.9035577821663439
18406.0,-1.903984448422892
18416.0,-1.9026019852194862
18427.0,-1.9018776433067321
18437.0,-1.9046219896365757
18448.0,-1.9042243027041117
18458.0,-1.9043229713598386
18468.0,-1.9032293777161116
18479.0,-1.904033820049989
18489.0,-1.9043847957891658
18499.0,-1.90366094021033
18510.0,-1.902906075765318
18520.0,-1.904457265250889
18530.0,-1.9052441807687068
18541.0,-1.9048664784151523
18551.0,-1.9022418198969175
18561.0,-1.9050345388248155
18572.0,-1.9044952840818024
18582.0,-1.9043494046360108
18592.0,-1.9037305825555921
18603.0,-1.90467934841495
18613.0,-1.9048511463968711
18623.0,-1.9036033057336994
18634.0,-1.902273748532682
18644.0,-1.9049991673638027
18654.0,-1.905046634162508
18665.0,-1.9044356564579021
18675.0,-1.9021196186768587
18685.0,-1.9049457243225718
18696.0,-1.9044917667838666
18706.0,-1.9037839300233674
18716.0,-1.9046396648804036
18727.0,-1.9042376599568982
18737.0,-1.9053786490831035
18747.0,-1.9020957394579576
18758.0,-1.9024174308882338
18768.0,-1.9050805445849426
18778.0,-1.9049492503213215
18789.0,-1.9045208967378549
18799.0,-1.9044945979138328
18809.0,-1.9047489872831802
18820.0,-1.9049290390283458
18830.0,-1.9030366548727593
18840.0,-1.9045392765198197
18851.0,-1.903655764229344
18861.0,-1.9046648354719198
18871.0,-1.9020541207999093
18882.0,-1.9027261773256126
18892.0,-1.9053737192620117
18902.0,-1.9044191773406758
18913.0,-1.9035415803150046
18923.0,-1.9040449192314441
18933.0,-1.9038467197079987
18944.0,-1.9038366417027799
18954.0,-1.9022417412541404
18965.0,-1.9028822468144895
18975.0,-1.9044318881627267
18985.0,-1.9040012445219787
18996.0,-1.9039071709461266
19006.0,-1.903299118872792
19016.0,-1.9039037944478163
19027.0,-1.903990340728331
19037.0,-1.9028892011343248
19047.0,-1.9044118401043486
19058.0,-1.9033852647153788
19068.0,-1.9043052914537966
19078.0,-1.901860489051698
19089.0,-1.9028461536175925
19099.0,-1.904593173487638
19109.0,-1.903704616858055
19120.0,-1.9031812857830015
19130.0,-1.9039723200577723
19140.0,-1.9038170717429765
19151.0,-1.903827413864032
19161.0,-1.902391327875497
19172.0,-1.9030354190859162
19182.0,-1.9045611879536302
19192.0,-1.9041595901663801
19203.0,-1.9037651451454647
19213.0,-1.9035373811564165
19223.0,-1.9043077276395741
19234.0,-1.9042484201150136
19244.0,-1.903352037332899
19254.0,-1.9042871155111312
19265.0,-1.9042043781211877
19275.0,-1.9049441498616366
19285.0,-1.9027401827162815
19296.0,-1.9039305995752704
19306.0,-1.9049528579839896
19316.0,-1.904713525699846
19327.0,-1.9039663731904406
19337.0,-1.9050949696668888
19348.0,-1.9043651160986683
19358.0,-1.9049238663554158
19368.0,-1.9030167299708767
19379.0,-1.9034931664139094
19389.0,-1.9050624232432076
19399.0,-1.9049732701642843
19410.0,-1.9045741717884201
19420.0,-1.9031515202197873
19430.0,-1.9055448492162987
19441.0,-1.905110527239177
19451.0,-1.9041284372288798
19461.0,-1.9058952960443296
19472.0,-1.9046898915625146
19482.0,-1.9054547178635381
19492.0,-1.9032113815662217
