t,CCO
9746.0,-1.5266168460661502
9756.0,-1.526611640074423
9767.0,-1.5272288973926962
9777.0,-1.5270555537138295
9787.0,-1.52658513988344
9798.0,-1.5277697465988236
9808.0,-1.526392987996427
9818.0,-1.5288222902665298
9828.0,-1.528003134142112
9839.0,-1.5281365472371753
9849.0,-1.5283364236075396
9859.0,-1.5282828799254982
9870.0,-1.5286489474347067
9880.0,-1.5287852167951272
9890.0,-1.5278253314447
9900.0,-1.5294751540434053
9911.0,-1.5279693226091111
9921.0,-1.5298011031435697
9931.0,-1.5292319185231513
9942.0,-1.529238473480419
9952.0,-1.5295996227834259
9962.0,-1.529044893173536
9972.0,-1.5294878548620334
9983.0,-1.53000867362232
9993.0,-1.5290087035059352
10003.0,-1.5302500792141938
10014.0,-1.529383981865369
10024.0,-1.5308864675099612
10034.0,-1.5302232863337288
10045.0,-1.5305026230100942
10055.0,-1.5304268536871208
10065.0,-1.5303574742893846
10075.0,-1.5307971508930456
10086.0,-1.5310935047089487
10096.0,-1.530187779999392
10106.0,-1.5318043341815595
10117.0,-1.5303533553587974
10127.0,-1.531944687571947
10137.0,-1.5312379725232594
10147.0,-1.5305608883465456
10158.0,-1.5319086129351387
10168.0,-1.531681093297373
10178.0,-1.5311717102048799
10188.0,-1.5319949883232844
10199.0,-1.5310073906558699
10209.0,-1.5322576875953489
10219.0,-1.5318720778778696
10229.0,-1.531103533784632
10240.0,-1.532178090399216
10250.0,-1.5317548105132925
10260.0,-1.5325496848000781
10271.0,-1.5324838036326909
10281.0,-1.5320141540280887
10291.0,-1.532288652401253
10301.0,-1.5332333503422766
10312.0,-1.532089586053733
10322.0,-1.5326415414789918
10332.0,-1.5318940463507271
10343.0,-1.5329532322172754
10353.0,-1.5323001300346015
10363.0,-1.533117365900099
10373.0,-1.5332517075304959
10384.0,-1.5326086212445034
10394.0,-1.5333319388287707
10404.0,-1.5330353625321038
10414.0,-1.532806288805907
10425.0,-1.5333613721581463
10435.0,-1.5326005588074962
10445.0,-1.5339643128896105
10456.0,-1.5326789980616924
10466.0,-1.5339446228179947
10476.0,-1.5337769180792713
10486.0,-1.5329333981013147
10497.0,-1.5338261176440418
10507.0,-1.5339480977926154
10517.0,-1.5333163648616313
10527.0,-1.5337828872608712
10538.0,-1.5332295566827079
10548.0,-1.5344701392604372
10558.0,-1.5340869356823519
10569.0,-1.534322097277343
10579.0,-1.5339284896646543
10589.0,-1.5338285925180715
10599.0,-1.5342930895622462
10610.0,-1.5342983952036602
10620.0,-1.533788228485828
10630.0,-1.534700350622257
10641.0,-1.5335704547301203
10651.0,-1.5350203800361821
10661.0,-1.534828990511617
10671.0,-1.5337967242943955
10682.0,-1.5349094009520678
10692.0,-1.5346899181296745
10702.0,-1.534936028545548
10713.0,-1.5348671444455013
10723.0,-1.5342343433876637
10733.0,-1.534961650250023
10743.0,-1.5350713902957716
10754.0,-1.5348460602486278
10764.0,-1.5350626486924757
10774.0,-1.533989149703207
10784.0,-1.535904697255574
10795.0,-1.534658949409776
10805.0,-1.5355061809279145
10815.0,-1.535299923790067
10826.0,-1.5347672894414122
10836.0,-1.5358699847472312
10846.0,-1.5353297739853187
10857.0,-1.535624450759562
10867.0,-1.5355925337736263
10877.0,-1.5345029794411993
10887.0,-1.5366122313482284
10898.0,-1.5352038224873703
10908.0,-1.5359161810709299
10918.0,-1.5360109830693882
10929.0,-1.5350566963882846
10939.0,-1.5365767554987275
10949.0,-1.5359299576001422
10959.0,-1.5351989305894285
10970.0,-1.5364640510866794
10980.0,-1.535130106079654
10990.0,-1.5365379507918795
11001.0,-1.5360119695321721
11011.0,-1.5363050341767026
11021.0,-1.5364135798967482
11031.0,-1.5363423389883284
11042.0,-1.5363674963950342
11052.0,-1.5367009408642145
11062.0,-1.535974598488818
11073.0,-1.5369094452646788
11083.0,-1.535989218201185
11093.0,-1.537610422658387
11103.0,-1.5369639421223138
11114.0,-1.5372786601768604
11124.0,-1.537134819406172
11134.0,-1.5374186979963977
11145.0,-1.5374994353340188
11155.0,-1.537536233186408
11165.0,-1.5371676344036669
11175.0,-1.538139629211721
11186.0,-1.5372233256038657
11196.0,-1.538840062984902
11206.0,-1.5382088205347004
11217.0,-1.5382962321011262
11227.0,-1.5383241939947236
11237.0,-1.5385200483206924
11248.0,-1.5390214671731868
11258.0,-1.539199347886481
11268.0,-1.5386458880737544
11278.0,-1.539453544455816
11289.0,-1.538373854897145
11299.0,-1.5397002495010026
11309.0,-1.5392957450410585
11320.0,-1.5393447772583937
11330.0,-1.5392959493974103
11340.0,-1.5394752361226256
11350.0,-1.5394453125031053
11361.0,-1.5397773242624142
11371.0,-1.5389804596335002
11381.0,-1.5406942451492005
11392.0,-1.53917202765903
11402.0,-1.5408775141424484
11412.0,-1.5403616607750095
11422.0,-1.53966375300429
11433.0,-1.5406353093284901
11443.0,-1.541227677655815
11453.0,-1.5408603717513627
11464.0,-1.5407836964212325
11474.0,-1.539921301292567
11484.0,-1.5419751823602486
11494.0,-1.5409964847514128
11505.0,-1.5413882672550958
11515.0,-1.541659384723397
11525.0,-1.5407494955952405
11536.0,-1.5418809043366768
11546.0,-1.5419921391122449
11556.0,-1.5412037456118894
11567.0,-1.542172479050741
11577.0,-1.5406805930122702
11587.0,-1.5428845291582571
11597.0,-1.5419613779722376
11608.0,-1.5426133970350282
11618.0,-1.5423715207944317
11628.0,-1.5413976575865762
11639.0,-1.542873063356109
11649.0,-1.5429590616141093
11659.0,-1.5420254641612037
11669.0,-1.5433080710422553
11680.0,-1.5416283209002015
11690.0,-1.5441391666319007
11700.0,-1.543364587525263
11711.0,-1.5438063661770696
11721.0,-1.5432560062616512
11731.0,-1.5428089586236444
11742.0,-1.5435145764178548
11752.0,-1.543894268273907
11762.0,-1.542859619787942
11772.0,-1.544275757544941
11783.0,-1.542798942416802
11793.0,-1.545115963431315
11803.0,-1.544108248641998
11814.0,-1.5446092295428144
11824.0,-1.5445246787079245
11834.0,-1.5436415851776033
11845.0,-1.5452576252299253
11855.0,-1.544607807917549
11865.0,-1.5442895106455319
11875.0,-1.545411165202693
11886.0,-1.543960683752039
11896.0,-1.5460499915362893
11906.0,-1.5454707730322959
11917.0,-1.5456264214653135
11927.0,-1.545821697573693
11937.0,-1.5450732423423919
11948.0,-1.5463678735924735
11958.0,-1.5462430816402595
11968.0,-1.5453666912980955
11979.0,-1.5468884769012672
11989.0,-1.5449342933983565
11999.0,-1.5470570816845004
12009.0,-1.5467756483065251
12020.0,-1.5469091194009312
12030.0,-1.5469774604494198
12040.0,-1.5461083865324208
12051.0,-1.5474188993632993
12061.0,-1.5471994997217657
12071.0,-1.5463789565882597
12082.0,-1.547794730592021
12092.0,-1.5459902263005403
12102.0,-1.5481549336376978
12112.0,-1.5480205835178529
12123.0,-1.547309625548788
12133.0,-1.5483006961468126
12143.0,-1.5478950232960729
12154.0,-1.5479624950195052
12164.0,-1.548204653737591
12174.0,-1.5467617229704593
12184.0,-1.5482962285882103
12195.0,-1.5469130003735192
12205.0,-1.5490962762928857
12215.0,-1.5483825929627337
12226.0,-1.5479881113318779
12236.0,-1.5486069757830867
12246.0,-1.5480861549132015
12256.0,-1.5483691244133087
12267.0,-1.5486864921537693
12277.0,-1.5478772880595502
12287.0,-1.5497441297257855
12298.0,-1.5479172757797028
12308.0,-1.5498084838323052
12318.0,-1.5494819977881158
12328.0,-1.5484355586603298
12339.0,-1.550170574287846
12349.0,-1.5500951569502943
12359.0,-1.549379714353006
12370.0,-1.550198342251666
12380.0,-1.5491757190771673
12390.0,-1.55068082735877
12400.0,-1.5507636228008317
12411.0,-1.5505904766181007
12421.0,-1.5505101237274297
12431.0,-1.5492306466474344
12442.0,-1.5512732053872234
12452.0,-1.5512848637928858
12462.0,-1.5506110445010841
12472.0,-1.5511438445343426
12483.0,-1.5502820550324108
12493.0,-1.5515321017906094
12503.0,-1.551675727816175
12514.0,-1.5513332057856395
12524.0,-1.551925404437221
12534.0,-1.550468363312837
12544.0,-1.552495772852541
12555.0,-1.552029238131022
12565.0,-1.5515680597569874
12575.0,-1.551943221376857
12586.0,-1.5514678846705543
12596.0,-1.552673162703944
12606.0,-1.5528947619762627
12616.0,-1.5515164487579307
12627.0,-1.5533472839070428
12637.0,-1.5520229103617014
12647.0,-1.5534722859749588
12658.0,-1.5534976865284456
12668.0,-1.5525724482741623
12678.0,-1.553075513406936
12689.0,-1.5529623891818216
12699.0,-1.554144626270046
12709.0,-1.5537803681997222
12719.0,-1.5533169849314221
12730.0,-1.5538208123103043
12740.0,-1.5525527139099393
12750.0,-1.5541301796387816
12761.0,-1.5539090136069884
12771.0,-1.5532763094485689
12781.0,-1.5537550776794187
12791.0,-1.5541051362104852
12802.0,-1.5541588819653287
12812.0,-1.5541423127561038
12822.0,-1.5537880678726415
12833.0,-1.5550256149089878
12843.0,-1.5546221379674536
12853.0,-1.5554870170141242
12864.0,-1.555073463319619
12874.0,-1.5551151849159741
12884.0,-1.5553050249615938
12894.0,-1.5560453804787158
12905.0,-1.5554920850973304
12915.0,-1.555877667757486
12925.0,-1.5553474617136869
12936.0,-1.5568346428378894
12946.0,-1.556198125914908
12956.0,-1.5565877182688692
12966.0,-1.5564171712129222
12977.0,-1.5567244590729834
12987.0,-1.557026828566838
12997.0,-1.5569908762407623
13008.0,-1.5568785407078334
13018.0,-1.5574594169439295
13028.0,-1.556281562761865
13039.0,-1.5580140256347266
13049.0,-1.5573729607590554
13059.0,-1.557815062016587
13070.0,-1.5581780028069603
13080.0,-1.5577812141522114
13090.0,-1.5583159217895146
13100.0,-1.5587933226443327
13111.0,-1.5580535108469216
13121.0,-1.5585004103116327
13131.0,-1.557633273041517
13142.0,-1.558830502244316
13152.0,-1.5585183809627035
13162.0,-1.5593214882223672
13173.0,-1.5591682349593292
13183.0,-1.558604562725099
13193.0,-1.559469334131191
13203.0,-1.560030643473621
13214.0,-1.55966676446902
13224.0,-1.5595630776232445
13234.0,-1.5588541056240637
13245.0,-1.560608360362662
13255.0,-1.5603524998092477
13265.0,-1.5605499313815991
13276.0,-1.560684399894806
13286.0,-1.5598081495154714
13296.0,-1.5611190639005394
13306.0,-1.5611740233990052
13317.0,-1.5610966686377188
13327.0,-1.5611932828802644
13337.0,-1.5593724431905907
13348.0,-1.5623422759049732
13358.0,-1.561922598101391
13368.0,-1.561478009342908
13379.0,-1.562246603015439
13389.0,-1.5607702476458933
13399.0,-1.5623298358367281
13410.0,-1.560440351325179
13420.0,-1.5628022683035834
13430.0,-1.562023549206719
13440.0,-1.5599924699691938
13451.0,-1.5629443664402995
13461.0,-1.5622551998191874
13471.0,-1.5619956428042414
13482.0,-1.5626361001167997
13492.0,-1.5611085116375265
13502.0,-1.5623250930489396
13513.0,-1.5604691552211225
13523.0,-1.563391751211041
13533.0,-1.5629039525580324
13543.0,-1.5608810018363044
13554.0,-1.5630638913478845
13564.0,-1.563558878859453
13574.0,-1.5621234664480708
13585.0,-1.5635394799015887
13595.0,-1.5614016882877753
13605.0,-1.5629719235595578
13616.0,-1.5610402939301864
13626.0,-1.5636993662530796
13636.0,-1.5628620808499698
13647.0,-1.562872105474649
13657.0,-1.5624294759247053
13667.0,-1.563708328483557
13678.0,-1.5624483546276149
13688.0,-1.5626544182189477
13698.0,-1.5614438054017126
13708.0,-1.5622222739928577
13719.0,-1.5611779906625025
13729.0,-1.562925561121965
13739.0,-1.5624630204821248
13750.0,-1.562318531323534
13760.0,-1.5620254988450366
13770.0,-1.5624744992637407
13781.0,-1.5621270675994814
13791.0,-1.5624711496297912
13801.0,-1.561047533542378
13812.0,-1.5622976636647314
13822.0,-1.5603503405855375
13832.0,-1.563302733847651
13843.0,-1.5626570098930523
13853.0,-1.5619840836310495
13863.0,-1.562046586636169
13874.0,-1.5613420672410159
13884.0,-1.562284442899722
13894.0,-1.5624395821048935
13904.0,-1.560828443474086
13915.0,-1.562462683380136
13925.0,-1.5611061496453948
13935.0,-1.5624814929407644
13946.0,-1.561628821977719
13956.0,-1.5615906036698957
13966.0,-1.56149936586383
13977.0,-1.5606438342752813
13987.0,-1.5623413748183528
13997.0,-1.56179171497009
14008.0,-1.5615284291164087
14018.0,-1.5614428816518453
14028.0,-1.5607405315009437
14039.0,-1.5613660082771919
14049.0,-1.5625877079138644
14059.0,-1.5607439344282947
14069.0,-1.561064829117016
14080.0,-1.5602323669998097
14090.0,-1.561230184520682
14100.0,-1.5610924685082037
14111.0,-1.5613854071484015
14121.0,-1.5608839188605632
14131.0,-1.560412792351069
14142.0,-1.5611102387528057
14152.0,-1.5614896178606166
14162.0,-1.5609221049792152
14173.0,-1.5610118559973565
14183.0,-1.560108407287999
14193.0,-1.5615977560065324
14204.0,-1.5598666497054139
14214.0,-1.5622047697460801
14224.0,-1.5609381021538151
14234.0,-1.560410079271301
14245.0,-1.561370054506368
14255.0,-1.5611787329041154
14265.0,-1.56133398390105
14276.0,-1.561116336545163
14286.0,-1.5602508126493555
14296.0,-1.561440034955512
14307.0,-1.5605560537661312
14317.0,-1.562139277864763
14327.0,-1.5613059346742633
14337.0,-1.560882127021243
14348.0,-1.5614128669706646
14358.0,-1.5616477575346113
14368.0,-1.561070560806322
14379.0,-1.5613746739854617
14389.0,-1.560378175483963
14399.0,-1.5619229704529347
14410.0,-1.5613093797870063
14420.0,-1.5619042820530702
14430.0,-1.5612763513123378
14440.0,-1.561091038646544
14451.0,-1.5616003803509981
14461.0,-1.5615913316892003
14471.0,-1.56115917569177
14482.0,-1.5616336333160366
14492.0,-1.5602568135253143
14502.0,-1.5622752965344735
14512.0,-1.5615565570342669
14523.0,-1.5614306797925985
14533.0,-1.5611895946531198
14543.0,-1.560569592018571
14554.0,-1.5615887515595261
14564.0,-1.5617527534720665
14574.0,-1.5609773992216756
14585.0,-1.561510787926861
14595.0,-1.5599023231882048
14605.0,-1.5623161586564933
14615.0,-1.5614303504940747
14626.0,-1.56125448150677
14636.0,-1.56099153887596
14646.0,-1.5616266509529433
14657.0,-1.561626681365671
14667.0,-1.5619331871710207
14677.0,-1.560423094669862
14688.0,-1.5612510059542162
14698.0,-1.5598420022367598
14708.0,-1.5614731826372599
14718.0,-1.5609682556219522
14729.0,-1.5607313505732279
14739.0,-1.5606656669678554
14749.0,-1.5604884216502874
14760.0,-1.560820444954997
14770.0,-1.5607603416202314
14780.0,-1.5596188110636409
14791.0,-1.5608954796673395
14801.0,-1.5588065092154735
14811.0,-1.5612727400702353
14822.0,-1.5606452481022337
14832.0,-1.5601633707294957
14842.0,-1.5602020705318913
14852.0,-1.5605948056767935
14863.0,-1.5602301263193656
14873.0,-1.5604557250905757
14883.0,-1.5589189159000472
14894.0,-1.5607050633367945
14904.0,-1.5583268005779818
14914.0,-1.5609603556613656
14925.0,-1.5606603702178308
14935.0,-1.5597144121653206
14945.0,-1.559835281431437
14956.0,-1.5589188009284722
14966.0,-1.5603758491089865
14976.0,-1.5602039089591062
14986.0,-1.558762527172179
14997.0,-1.5601882079334022
15007.0,-1.5579484631817022
15017.0,-1.5601561018255958
15028.0,-1.5602038848478732
15038.0,-1.559395863548579
15048.0,-1.5593066655362362
15059.0,-1.5585407587957185
15069.0,-1.5596068677062023
15079.0,-1.5594418609752774
15090.0,-1.559411325423061
15100.0,-1.5592976168360737
15110.0,-1.5579936745384804
15121.0,-1.5594247968815442
15131.0,-1.5591791581431487
15141.0,-1.5591274836214049
15151.0,-1.5588986968847018
15162.0,-1.558468912337809
15172.0,-1.5590440169954838
15182.0,-1.559227253669207
15193.0,-1.5592240202142063
15203.0,-1.5588508704250688
15213.0,-1.5580786752871698
15224.0,-1.559467031330389
15234.0,-1.5594234042775044
15244.0,-1.5588504090098687
15255.0,-1.55899848231839
15265.0,-1.5582192684045857
15275.0,-1.5594078070428965
15286.0,-1.5581592966611633
15296.0,-1.5600146356922044
15306.0,-1.5587677877220434
15316.0,-1.5578323847952031
15327.0,-1.5595797091615546
15337.0,-1.5594426065989992
15347.0,-1.558840383627138
15358.0,-1.5591039691725341
15368.0,-1.5581576363311385
15378.0,-1.559718058092801
15389.0,-1.557638123576288
15399.0,-1.5604615029190985
15409.0,-1.5591723783931772
15420.0,-1.5592484501299695
15430.0,-1.5592394151731046
15440.0,-1.5603892583709265
15451.0,-1.5590788571533611
15461.0,-1.5591989853935773
15471.0,-1.5582227079262867
15482.0,-1.5598028207433945
15492.0,-1.5574050634651702
15502.0,-1.5603806360591757
15513.0,-1.560799938202328
15523.0,-1.5590351272331278
15533.0,-1.5587857444942639
15543.0,-1.5611340723271736
15554.0,-1.5600020103075531
15564.0,-1.5594437224756963
15574.0,-1.5583126110254113
15585.0,-1.5595896935636668
15595.0,-1.5581635088974184
15605.0,-1.559642417948702
15616.0,-1.5597098640196712
15626.0,-1.558438507488143
15636.0,-1.559307725387395
15647.0,-1.558164862281015
15657.0,-1.5595897536112435
15667.0,-1.5590972802961738
15678.0,-1.5591653920400068
15688.0,-1.5588621773860285
15698.0,-1.5586348418262779
15709.0,-1.5589051154962978
15719.0,-1.5593679531108942
15729.0,-1.5582459250294802
15740.0,-1.559336893734721
15750.0,-1.5575490559709264
15760.0,-1.5593226524756045
15771.0,-1.557221324990686
15781.0,-1.5601248820374636
15791.0,-1.5586599818124296
15802.0,-1.558149313172169
15812.0,-1.5591298859978808
15822.0,-1.5594878391175409
15833.0,-1.5582789333723304
15843.0,-1.5586818838209078
15853.0,-1.557205237102133
15864.0,-1.559446660369012
15874.0,-1.557210600900813
15884.0,-1.5595153355631328
15895.0,-1.5592586092977232
15905.0,-1.5577996171785091
15915.0,-1.5590292837649926
15925.0,-1.5588789879071354
15936.0,-1.5588039564563585
15946.0,-1.5589808736450945
15956.0,-1.5570282149167298
15967.0,-1.5591520227840778
15977.0,-1.5582033936000959
15988.0,-1.5585045868345249
15998.0,-1.5588464673643583
16008.0,-1.5578884163370836
16019.0,-1.558614718057288
16029.0,-1.5565954111605238
16039.0,-1.5589537182678024
16049.0,-1.5584875263922997
16060.0,-1.5588312937599957
16070.0,-1.5577892896644903
16080.0,-1.5576151871448884
16091.0,-1.55816346048672
16101.0,-1.5585783875203625
16111.0,-1.55778827966759
16122.0,-1.5583020311794498
16132.0,-1.5568632733839258
16142.0,-1.5590125247291369
16153.0,-1.5580063414742484
16163.0,-1.558644207264803
16173.0,-1.5581802722562599
16184.0,-1.5581675868997071
16194.0,-1.5582046087770876
