,t,HbO2,HHb,SaO2sup,P_a,temp,CCO,Hbdiff,HbT
0,0.0,0.0,0.0,0.9900000807540923,52.33336075594437,38.92623039336264,0.0,0.0,0.0
1,10.0,-0.0014600757679872345,-0.006268432005082758,0.9899999907833833,52.35339374692027,38.92344824322364,0.0019360988415582092,0.0048083562370955235,-0.0077285077730699925
2,20.0,-0.0030327993774408313,-0.012301323737478498,0.9899998919105966,52.37531862111444,38.92065255251328,0.003835782597260584,0.009268524360037667,-0.015334123114919329
3,31.000000000000004,-0.004751206601591562,-0.018037502564610897,0.9899997857895361,52.39897300875616,38.917852657511425,0.00570019335478511,0.013286295963019334,-0.02278870916620246
4,41.0,-0.006647420802303294,-0.023417739708467167,0.9899996744295393,52.424180934300566,38.91505770756641,0.007531625438584433,0.016770318906163872,-0.03006516051077046
5,51.0,-0.008751724808973904,-0.02838571624940478,0.9899995601796021,52.45075463005408,38.91227659498575,0.009333437023398838,0.019633991440430876,-0.037137441058378684
6,61.00000000000001,-0.011091695260477152,-0.03288893975123397,0.9899994457021032,52.47849611749658,38.90951788906908,0.01110994340602578,0.021797244490756817,-0.04398063501171112
7,71.0,-0.01369142782124566,-0.03687958783256917,0.9899993339357499,52.507198553421695,38.9067897741023,0.01286629442656162,0.02318816001132351,-0.05057101565381483
8,82.0,-0.01657087632312848,-0.04031525633018784,0.9899992280476081,52.53664736804083,38.90409999095192,0.014608338310324376,0.023744380007059362,-0.056886132653316324
9,92.0,-0.019745322873423454,-0.043159592004060165,0.9899991313743501,52.56662124287327,38.901455781761236,0.016342474036722177,0.02341426913063671,-0.06290491487748362
10,102.0,-0.023224989744274893,-0.04538279309132598,0.9899990473531446,52.59689298702976,38.89886383717036,0.018075494304488737,0.022157803347051086,-0.06860778283560087
11,112.0,-0.02701479789747996,-0.046961965353543356,0.9899989794429248,52.6272303745158,38.89633024547337,0.019814421327768228,0.019947167456063397,-0.07397676325102331
12,122.00000000000001,-0.031114271695373397,-0.04788132633878561,0.9899989310370958,52.65739700649475,38.89386044319847,0.021566338094242132,0.016767054643412216,-0.07899559803415901
13,133.0,-0.0355175848977769,-0.04813225603102733,0.9899989053690663,52.68715326317217,38.89145916675484,0.023338218294579383,0.012614671133250432,-0.08364984092880423
14,143.0,-0.04021373945475837,-0.0477131974746392,0.9899989054123247,52.71625740904254,38.88913040503023,0.02513675877947974,0.007499458019880834,-0.08792693692939757
15,153.0,-0.04518686580014464,-0.046629415978141964,0.9899989337770885,52.74446690977119,38.88687735313641,0.02696821899408275,0.001442550177997326,-0.0918162817782866
16,163.0,-0.050416631263921374,-0.044892629848491516,0.9899989926058541,52.771540006788456,38.88470236786775,0.028838272284825495,-0.005524001415429858,-0.09530926111241289
17,173.0,-0.05587874180758945,-0.04252052910428539,0.9899990834704389,52.7972375768845,38.88260692583738,0.030751874204318685,-0.013358212703304062,-0.09839927091187484
18,184.0,-0.06154552147410275,-0.03953620115366263,0.9899992072733298,52.82132528087621,38.88059158565764,0.03271315289789589,-0.022009320320440118,-0.10108172262776538
19,194.0,-0.06738655359389689,-0.035967483962513036,0.9899993641563296,52.843575980763575,38.87865595590123,0.03472532628856584,-0.031419069631383856,-0.10335403755640993
20,204.0,-0.07336936772310132,-0.031846267820048624,0.9899995534196065,52.863772381456045,38.87679867088197,0.03679065005828508,-0.041523099903052696,-0.10521563554314994
21,214.0,-0.0794601563819235,-0.02720776652087764,0.9899997734542998,52.881709833380576,38.87501737649456,0.03891039937243512,-0.052252389861045856,-0.10666792290280114
22,225.0,-0.08562450589572634,-0.02208977772435894,0.9900000216918025,52.89719921852509,38.87330872842105,0.04108488597684401,-0.0635347281713674,-0.10771428362008528
23,235.00000000000003,-0.09182812609647062,-0.01653195053174006,0.9900002945727298,52.910069837798126,38.87166840492807,0.04331351081194068,-0.07529617556473056,-0.10836007662821068
24,245.00000000000003,-0.09803756441130496,-0.01057507608831898,0.9900005875383764,52.92017222435478,38.87009113623595,0.04559485075601577,-0.08746248832298598,-0.10861264049962394
25,255.00000000000003,-0.10422089098179832,-0.004260414456977557,0.9900008950471695,52.92738082490819,38.86857075204228,0.047926776646219915,-0.09996047652482076,-0.10848130543877588
26,265.0,-0.11034834286204642,0.002370931711380919,0.9900012106182348,52.931596513799796,38.867100248245656,0.05030659841581486,-0.11271927457342734,-0.1079774111506655
27,276.0,-0.11639291690252573,0.00927858895439826,0.9900015269037007,52.93274892468222,38.8656718732649,0.05273123206566255,-0.125671505856924,-0.10711432794812747
28,286.0,-0.12233090248918188,0.01642342520307416,0.9900018357907945,52.93079859461972,38.86427723361962,0.055197382266298334,-0.13875432769225604,-0.10590747728610772
29,296.0,-0.12814234677776337,0.02376799999433299,0.9900021285341163,52.92573891162495,38.86290741766584,0.05770173368560494,-0.15191034677209636,-0.10437434678343038
30,306.0,-0.13381144642923815,0.031276952576706485,0.9900023959177392,52.91759784038938,38.86155313560717,0.060241143707634004,-0.16508839900594463,-0.10253449385253166
31,316.0,-0.13932686113784154,0.038917329640975495,0.9900026284459713,52.90643937688658,38.860204873167,0.06281282910776209,-0.17824419077881704,-0.10040953149686604
32,327.0,-0.1446819454284789,0.04665885566933081,0.9900028165607594,52.89236465641075,38.85885305565089,0.06541453949619735,-0.1913408010978097,-0.09802308975914809
33,337.0,-0.1498748961989298,0.05447414953565399,0.9900029508828172,52.8755126169198,38.85748821858577,0.06804471089418729,-0.2043490457345838,-0.0954007466632758
34,347.0,-0.15490881422091807,0.06233889107427526,0.9900030224726513,52.85606010509478,38.8561011807241,0.07070259358775122,-0.21724770529519333,-0.09256992314664281
35,357.0,-0.15979167833086017,0.07023194101696273,0.9900030231067589,52.83422131056166,38.854683214968055,0.07338834934577054,-0.2300236193478229,-0.08955973731389744
36,367.0,-0.16453623150755536,0.07813541716173678,0.9900029455633941,52.810246427260026,38.8532262127148,0.07610311416557392,-0.24267164866929214,-0.08640081434581859
37,378.0,-0.16915977867944765,0.08603472905182752,0.9900027839114839,52.784419469631985,38.85172283725121,0.07884902391926119,-0.25519450773127517,-0.08312504962762013
38,388.0,-0.1736838971032908,0.09391857294200978,0.9900025337955409,52.757055209779914,38.85016666212939,0.0816292016050657,-0.2676024700453006,-0.07976532416128101
39,398.0,-0.17813406155835843,0.10177888849472971,0.9900021927087963,52.72849524134103,38.84855229091735,0.08444770630957521,-0.27991295005308814,-0.07635517306362871
40,408.0,-0.1825391883466887,0.10961077849889822,0.9900017602462898,52.69910320896916,38.84687545531782,0.08730944538446006,-0.2921499668455869,-0.07292840984779048
41,418.0,-0.18693110409227742,0.11741239291046757,0.990001238329339,52.669259265655704,38.84513308935132,0.09022005267221944,-0.304343497002745,-0.06951871118180986
42,429.0,-0.19134394752760642,0.12518477863703925,0.9900006313926636,52.63935383463091,38.843323378067524,0.09318573684206588,-0.31652872616464567,-0.06615916889056717
43,439.0,-0.19581351477272246,0.13293169670256955,0.9899999465255385,52.60978076193893,38.84144578003978,0.09621310499098734,-0.328745211475292,-0.06288181807015292
44,449.0,-0.20037656088732003,0.1406594087084878,0.9899991935586442,52.580929954614675,38.839501023666024,0.09930896757895025,-0.34103596959580784,-0.05971715217883222
45,459.00000000000006,-0.20507007242514952,0.14837643481759866,0.9899983850888495,52.55317961214326,38.837491078005854,0.10248013142529255,-0.3534465072427482,-0.05669363760755086
46,469.00000000000006,-0.20993052701003379,0.1560932857874624,0.9899975364349737,52.52688817949683,38.835419099491816,0.1057331878114518,-0.3660238127974962,-0.053837241222571386
47,480.00000000000006,-0.21499315633765015,0.16382217183824999,0.9899966655186521,52.50238618152733,38.833289356341766,0.10907430266373352,-0.37881532817590013,-0.05117098449940016
48,490.00000000000006,-0.220291228428537,0.17157669132224118,0.9899957926657649,52.47996814081684,38.83110713285528,0.11250901535305968,-0.39186791975077817,-0.04871453710629581
49,500.00000000000006,-0.22585536355960567,0.17937150222986364,0.9899949403254854,52.45988482860887,38.82887861600165,0.1160420519476435,-0.4052268657894693,-0.04648386132974203
50,510.00000000000006,-0.23171289636596182,0.1872219795071226,0.9899941327058244,52.44233614015353,38.82661076681215,0.11967715792346856,-0.4189348758730844,-0.04449091685883921
51,520.0,-0.23788729444887835,0.19514386101929215,0.9899933953265971,52.427464909251334,38.82431117909504,0.12341695448178536,-0.4330311554681705,-0.0427434334295862
52,531.0,-0.24439764171097433,0.2031528848752231,0.9899927544929582,52.41535197306141,38.82198792792511,0.12726282178781334,-0.44755052658619743,-0.04124475683575124
53,541.0,-0.25125819272943684,0.21126442082665875,0.9899922366950201,52.40601276481003,38.81964941025035,0.13121481162948112,-0.4625226135560956,-0.039993771902778086
54,551.0,-0.2584780028407012,0.21949309864005961,0.9899918679415387,52.39939565226907,38.81730417983742,0.13527159118260812,-0.47797110148076083,-0.0389849042006416
