temp,CCO,HbO2,HHb,P_a,SaO2sup,t
35.7028534611814,-1.3635979877087734,-5.4100186780065975,-5.970504728508713,47.60069268,1.0,3037.0
35.689566547886365,-1.3643116164831464,-5.40826010299166,-5.970227574318629,48.35835652,1.0,3047.0
35.67621528415581,-1.364701595552236,-5.406274972606901,-5.970315991742043,50.94916618,1.0,3057.0
35.662811360146364,-1.3647608003153535,-5.404393950974579,-5.9705408290003295,48.01781842,1.0,3068.0
35.64937419960083,-1.3644918697817092,-5.402931308284101,-5.97067943849892,48.48322621,1.0,3078.0
35.63592901388649,-1.3639102106901615,-5.402148981230574,-5.97053465434984,48.58003462,1.0,3088.0
35.62250453549992,-1.3630458154150664,-5.402227141897812,-5.969951331280887,49.26621739,1.0,3098.0
35.60913068166553,-1.3619436483527545,-5.403244720377157,-5.968828716938609,48.02654272,1.0,3109.0
35.59583633146589,-1.3606626210164023,-5.405171895970574,-5.967127366346163,51.03943268,1.0,3119.0
35.582647318996784,-1.3592734049858168,-5.407874911393361,-5.9648699418020446,48.23460166,1.0,3129.0
35.569584681486674,-1.3578554615607503,-5.4111319931783015,-5.962135967334564,46.89742009,1.0,3139.0
35.5566631774666,-1.3564936759210864,-5.414657933270759,-5.959051301888922,48.59320857,1.0,3150.0
35.54389010743354,-1.3552748924859312,-5.4181341450034335,-5.955773657588173,51.65500024,1.0,3160.0
35.53126450773275,-1.3542845048266223,-5.4212407766590145,-5.9524758571310175,48.23580625,1.0,3170.0
35.518776818573045,-1.3536031182702908,-5.423687655611642,-5.949328675983676,46.11276619,1.0,3180.0
35.50640912850237,-1.3533032337371491,-5.425241272422963,-5.9464850525058255,48.2039,1.0,3191.0
35.494136065551146,-1.3534459272955428,-5.425745543922114,-5.9440671844816935,46.53589903,1.0,3201.0
35.481926346007576,-1.3540776037624913,-5.425134678191748,-5.942157588752817,46.89490526,1.0,3211.0
35.46974491489013,-1.355227027242356,-5.423437163800509,-5.9407946360017645,47.7289818,1.0,3222.0
35.457555527555826,-1.356902912204941,-5.420770772713215,-5.939972479012718,47.12371502,1.0,3232.0
35.445323542491096,-1.3590923577467051,-5.417329448457415,-5.9396447853898575,47.52899626,1.0,3242.0
35.433018638902546,-1.3617603337164936,-5.413363881683514,-5.939731354253986,47.67469645,1.0,3252.0
35.420617158443925,-1.3648503277035309,-5.409158242726357,-5.940126565647336,48.6300436,1.0,3262.0
35.40810381034922,-1.3682861848205348,-5.405005790485319,-5.940708648652352,46.90185,1.0,3273.0
35.3954725693954,-1.3719751292475728,-5.401185885106878,-5.941348906283883,48.18169628,1.0,3283.0
35.38272671505808,-1.3758119217560432,-5.397944402568852,-5.941920250260434,48.92419668,1.0,3293.0
35.36987807791653,-1.3796840510722792,-5.395478846251074,-5.942304624364515,47.97793271,1.0,3304.0
35.356945649372285,-1.3834777713155029,-5.393928731202187,-5.9423990789814365,48.52926923,1.0,3314.0
35.343953758126716,-1.3870846932670455,-5.3933712019563895,-5.942120371682512,48.70622133,1.0,3324.0
35.33093002022858,-1.3904085269641682,-5.393821406084293,-5.94140802398923,52.42046818,1.0,3334.0
35.317903239172225,-1.3933714700406539,-5.395236897542576,-5.940225808679952,48.39310465,1.0,3345.0
35.304901385894105,-1.3959196607344373,-5.3975252517112,-5.938561711516894,51.08197958,1.0,3355.0
35.29194974393653,-1.398027097703043,-5.400554072004689,-5.936426509175072,48.62427103,1.0,3365.0
35.27906927689965,-1.3996975033456425,-5.4041625773030795,-5.933851213912468,47.60564575,1.0,3375.0
35.26627527096081,-1.400963784759728,-5.408173925081372,-5.930883737792263,48.45175545,1.0,3386.0
35.25357632203095,-1.4018849985176125,-5.412407360884348,-5.9275852101573445,47.51467905,1.0,3396.0
35.24097376034237,-1.4025409946131415,-5.416689268149818,-5.924026420680847,47.03644514,1.0,3406.0
35.228461613017004,-1.4030251494319883,-5.420862298971733,-5.9202848296463575,48.18076643,1.0,3416.0
35.21602718055758,-1.4034357767844776,-5.4247920139757335,-5.916442463275097,47.64411502,1.0,3427.0
